viReference,viCodeInsee,viCodePostal,viVille,viLambertX,viLambertY
33493,87064,87120,Eymoutiers,601232,6515284
33494,87065,87220,Feytiat,570293,6523635
33495,87066,87230,Flavignac,552166,6512937
33496,87067,87250,Folles,581854,6558944
33497,87068,87250,Fromental,576562,6564603
33498,87069,87330,Gajoubert,532444,6560102
33499,87070,87400,La Geneytouse,581122,6521194
33500,87071,87500,Glandon,560950,6488294
33501,87072,87380,Glanges,579329,6509011
33502,87073,87310,Gorre,542916,6516499
33503,87074,87160,Les Grands-chézeaux,576967,6584588
33504,87075,87170,Isle,561801,6526042
33505,87077,87800,Janailhac,562104,6504930
33506,87078,87520,Javerdat,543541,6540922
33507,87079,87340,La Jonchère-st-maurice,581596,6545621
33508,87080,87890,Jouac,566972,6584799
33509,87081,87800,Jourgnac,559996,6514975
33510,87082,87500,Ladignac-le-long,553404,6499577
33511,87083,87370,Laurière,582540,6554488
33512,87084,87230,Lavignac,554552,6515102
33513,87085,87280,Limoges,564204,6529321
33514,87086,87130,Linards,585618,6512223
33515,87087,87360,Lussac-les-eglises,560053,6584954
33516,87088,87380,Magnac-bourg,577662,6503490
33517,87089,87190,Magnac-laval,558949,6570539
33518,87090,87160,Mailhac-sur-benaize,571538,6582479
33519,87091,87440,Maisonnais-sur-tardoire,520338,6516007
33520,87092,87440,Marval,528612,6505772
33521,87093,87130,Masléon,588871,6519938
33522,87094,87800,Meilhac,556107,6515065
33523,87095,87380,Meuzac,577507,6495718
33524,87096,87800,La Meyze,561301,6503837
33525,87097,87330,Mézières-sur-issoire,539333,6557695
33526,87098,87440,Milhaguet,527180,6510256
33527,87099,87400,Moissannes,589092,6532152
33528,87100,87330,Montrol-sénard,542995,6549823
33529,87101,87330,Mortemart,543052,6552043
33530,87102,87250,Morterolles-sur-semme,574202,6562429
33531,87103,87140,Nantiat,559208,6548317
33532,87104,87120,Nedde,608992,6514053
33533,87105,87130,Neuvic-entier,592659,6514317
33534,87106,87800,Nexon,558338,6510570
33535,87107,87510,Nieul,558978,6538325
33536,87108,87330,Nouic,539246,6554364
33537,87109,87210,Oradour-st-genest,548188,6571909
33538,87110,87520,Oradour-sur-glane,547357,6538604
33539,87111,87150,Oradour-sur-vayres,534364,6516724
33540,87112,87230,Pageas,544330,6510909
33541,87113,87410,Le Palais-sur-vienne,569682,6531423
33542,87114,87350,Panazol,568035,6527015
33543,87115,87440,Pensol,530139,6504619
33544,87116,87300,Peyrat-de-bellac,547967,6563028
33545,87117,87470,Peyrat-le-château,604499,6525228
33546,87118,87510,Peyrilhac,555157,6540636
33547,87119,87260,Pierre-buffière,571614,6512500
33548,87120,87380,La Porcherie,585370,6498899
33549,87121,87290,Rancon,559490,6560529
33550,87122,87640,Razès,570833,6549171
33551,87123,87120,Rempnat,612850,6511776
33552,87124,87800,Rilhac-lastours,553642,6509569
33553,87125,87570,Rilhac-rancon,569753,6534754
33554,87126,87600,Rochechouart,530753,6526821
33555,87127,87800,La Roche-l'abeille,563589,6501565
33556,87128,87140,Roussac,560907,6554943
33557,87129,87400,Royères,578191,6530137
33558,87130,87130,Roziers-st-georges,587276,6517746
33559,87131,87720,Saillat-sur-vienne,530906,6532371
33560,87132,87120,St-amand-le-petit,602858,6519701
33561,87133,87290,St-amand-magnazeix,572728,6565792
33562,87134,87120,Ste-anne-st-priest,598881,6514212
33563,87135,87310,St-auvent,539232,6524371
33564,87136,87330,St-barbant,534139,6565610
33565,87137,87150,St-bazile,530477,6516830
33566,87138,87260,St-bonnet-briance,581728,6512297
33567,87139,87300,St-bonnet-de-bellac,541852,6565405
33568,87140,87200,St-brice-sur-vienne,541016,6533211
33569,87141,87310,St-cyr,540785,6524330
33570,87142,87400,St-denis-des-murs,585784,6521105
33571,87143,87510,St-gence,555078,6537305
33572,87144,87260,St-genest-sur-roselle,577060,6512388
33573,87145,87160,St-georges-les-landes,571585,6584699
33574,87146,87380,St-germain-les-belles,583115,6503384
33575,87147,87130,St-gilles-les-forêts,594822,6504284
33576,87148,87260,St-hilaire-bonneval,573216,6514688
33577,87149,87190,St-hilaire-la-treille,570580,6573613
33578,87150,87800,St-hilaire-les-places,557534,6509478
33579,87151,87260,St-jean-ligoure,569233,6510328
33580,87152,87510,St-jouvent,560578,6540510
33581,87153,87460,St-julien-le-petit,599064,6525315
33582,87154,87200,St-junien,537139,6533313
33583,87155,87300,St-junien-les-combes,555499,6555069
33584,87156,87590,St-just-le-martel,574336,6531326
33585,87157,87340,St-laurent-les-eglises,583812,6540024
33586,87158,87310,St-laurent-sur-gorre,540699,6521000
33587,87159,87340,St-léger-la-montagne,577793,6549028
33588,87160,87190,St-léger-magnazeix,565262,6577061
33589,87161,87400,St-léonard-de-noblat,582006,6526730
33590,87162,87420,Ste-marie-de-vaux,548742,6531905
33591,87163,87330,St-martial-sur-isop,534139,6565610
33592,87164,87200,St-martin-de-jussac,539465,6533252
33593,87165,87360,St-martin-le-mault,563178,6587105
33594,87166,87700,St-martin-le-vieux,553854,6518451
33595,87167,87400,St-martin-terressus,579874,6536768
33596,87168,87440,St-mathieu,526495,6513608
33597,87170,87130,St-méard,587113,6508863
33598,87171,87230,Saint-nicolas-courbefy,549506,6499671
33599,87172,87300,St-ouen-sur-gartempe,551107,6565172
33600,87173,87250,St-pardoux,567015,6551474
33601,87175,87290,Saint-priest-le-betoux,566558,6565924
33602,87176,87800,St-priest-ligoure,567605,6507031
33603,87177,87700,St-priest-sous-aixe,552486,6526259
33604,87178,87480,St-priest-taurion,575909,6532405
33605,87179,87210,St-sornin-la-marche,544194,6566455
33606,87180,87290,St-sornin-leulac,568920,6568095
33607,87181,87370,St-sulpice-laurière,581703,6551172
33608,87182,87160,St-sulpice-les-feuilles,574591,6581304
33609,87183,87240,St-sylvestre,574632,6545759
33610,87184,87140,St-symphorien-sur-couze,563150,6551560
33611,87185,87420,St-victurnien,544893,6533112
33612,87186,87380,St-vitte-sur-briance,587011,6503311
33613,87187,87500,St-yrieix-la-perche,559489,6492770
33614,87188,87700,St-yrieix-sous-aixe,551069,6531848
33615,87189,87440,Les Salles-lavauguyon,521212,6519315
33616,87190,87400,Sauviat-sur-vige,593009,6534303
33617,87191,87620,Séreilhac,550799,6520746
33618,87192,87110,Solignac,565512,6518184
33619,87193,87130,Surdoux,594765,6500953
33620,87194,87130,Sussac,594898,6508725
33621,87195,87360,Tersannes,555308,6579511
33622,87196,87320,Thiat,543680,6576467
33623,87197,87140,Thouron,562252,6546026
33624,87198,87140,Vaulry,551474,6548500
33625,87199,87600,Vayres,528984,6519093
33626,87200,87360,Verneuil-moustiers,556209,6585044
33627,87201,87430,Verneuil-sur-vienne,554894,6529534
33628,87202,87520,Veyrac,554250,6535103
33629,87203,87260,Vicq-sur-breuilh,573834,6506900
33630,87204,87600,Videix,523639,6522577
33631,87205,87110,Le Vigen,566289,6518167
33632,87206,87190,Villefavard,562677,6564900
33633,87929,87280,Beaune-les-mines,568250,6537008
33634,88001,88270,Les Ableuvenettes,936204,6793606
33635,88002,88500,Ahéville,937328,6802550
33636,88003,88140,Aingeville,905763,6792459
33637,88004,88320,Ainvelle,911015,6770405
33638,88005,88110,Allarmont,996965,6827531
33639,88006,88500,Ambacourt,933312,6810175
33640,88007,88410,Ameuvelle,920166,6765180
33641,88008,88700,Anglemont,971646,6815169
33642,88009,88650,Anould,993466,6793968
33643,88010,88170,Aouze,912461,6812717
33644,88011,88380,Arches,962582,6785829
33645,88012,88380,Archettes,962582,6785829
33646,88013,88170,Aroffe,914599,6815019
33647,88014,88430,Arrentès-de-corcieux,987799,6788124
33648,88015,88300,Attignéville,908761,6812583
33649,88016,88260,Attigny,925622,6778731
33650,88017,88300,Aulnois,906310,6798038
33651,88018,88640,Aumontzey,980899,6792240
33652,88019,88300,Autigny-la-tour,904983,6814674
33653,88020,88300,Autreville,910580,6823771
33654,88021,88700,Autrey,972800,6806321
33655,88022,88140,Auzainvilliers,911583,6796002
33656,88023,88500,Avillers,938629,6807052
33657,88024,88130,Avrainville,938403,6812605
33658,88025,88630,Avranville,887158,6816300
33659,88026,88600,Aydoilles,965053,6797065
33660,88027,88330,Badménil-aux-bois,960947,6805780
33661,88028,88460,La Baffe,965304,6791513
33662,88029,88240,Bains-les-bains,943805,6771672
33663,88030,88270,Bainville-aux-saules,932492,6793458
33664,88031,88170,Balléville,911182,6807109
33665,88032,88520,Ban-de-laveline,1001973,6802190
33666,88035,88640,Barbey-seroux,984827,6787979
33667,88036,88300,Barville,905801,6812478
33668,88037,88120,Basse-sur-le-rupt,979673,6771043
33669,88038,88130,Battexey,935398,6813596
33670,88039,88500,Baudricourt,926037,6806552
33671,88040,88150,Bayecourt,958130,6802318
33672,88041,88270,Bazegney,939597,6801530
33673,88042,88700,Bazien,972178,6819645
33674,88043,88500,Bazoilles-et-ménil,929959,6801143
33675,88044,88300,Bazoilles-sur-meuse,896480,6803260
33676,88045,88300,Beaufremont,904085,6797960
33677,88046,88600,Beauménil,977133,6793173
33678,88047,88270,Begnécourt,933976,6793517
33679,88048,88370,Bellefontaine,957120,6774464
33680,88049,88260,Belmont-lès-darney,924835,6779813
33681,88050,88600,Belmont-sur-buttant,979891,6797755
33682,88051,88800,Belmont-sur-vair,915212,6798358
33683,88052,88260,Belrupt,930788,6780044
33684,88053,88210,Belval,999521,6820984
33685,88054,88520,Bertrimoutier,1000376,6804334
33686,88055,88450,Bettegney-st-brice,944648,6805076
33687,88056,88500,Bettoncourt,934792,6810234
33688,88057,88490,Le Beulay,1001686,6807740
33689,88058,88170,Biécourt,918630,6806270
33690,88059,88430,Biffontaine,982116,6797861
33691,88060,88500,Blémerey,925866,6810995
33692,88061,88410,Bleurville,921156,6778562
33693,88062,88320,Blevaincourt,899382,6783342
33694,88063,88270,Bocquegney,945019,6796192
33695,88066,88500,Boulaincourt,928043,6812192
33696,88067,88600,Le Boulay,971348,6789565
33697,88068,88470,La Bourgonce,983803,6809070
33698,88069,88270,Bouxières-aux-bois,946270,6801807
33699,88070,88130,Bouxurulles,939325,6808193
33700,88071,88270,Bouzemont,939688,6799309
33701,88073,88130,Brantigny,942935,6810567
33702,88074,88350,Brechainville,883635,6810627
33703,88075,88250,La Bresse,989252,6773731
33704,88076,88600,Brouvelieures,976871,6798724
33705,88077,88700,Brû,972541,6811872
33706,88078,88600,Bruyères,976286,6795358
33707,88079,88140,Bulgnéville,910139,6794838
33708,88080,88700,Bult,966874,6806048
33709,88081,88540,Bussang,987667,6760303
33710,88082,88110,Celles-sur-plaine,991854,6826160
33711,88083,88300,Certilleux,902332,6805684
33712,88084,88130,Chamagne,942612,6818341
33713,88085,88640,Champdray,978882,6787693
33714,88086,88600,Champ-le-duc,976286,6795358
33715,88087,88000,Chantraine,954907,6791052
33716,88088,88240,La Chapelle-aux-bois,948135,6775190
33717,88090,88130,Charmes,942843,6812788
33718,88091,88460,Charmois-devant-bruyères,967532,6791615
33719,88092,88270,Charmois-l'orgueilleux,943345,6782775
33720,88093,88210,Châtas,998327,6815358
33721,88094,88330,Châtel-sur-moselle,952057,6805391
33722,88095,88170,Châtenois,909820,6803724
33723,88096,88410,Châtillon-sur-saône,914944,6764987
33724,88097,88500,Chauffecourt,933400,6807954
33725,88098,88390,Chaumousey,947479,6790734
33726,88099,88150,Chavelot,954617,6797714
33727,88100,88500,Chef-haut,923688,6809799
33728,88101,88460,Cheniménil,967735,6787174
33729,88102,88630,Chermisey,890116,6816395
33730,88103,88270,Circourt,943396,6799462
33731,88105,88410,Claudon,925792,6774290
33732,88106,88230,Ban-sur-meurthe-clefcy,995749,6792970
33733,88107,88630,Clérey-la-côte,904672,6823561
33734,88108,88240,Le Clerjus,947671,6768497
33735,88110,88700,Clézentaine,961092,6819138
33736,88111,88100,Coinches,999007,6802038
33737,88112,88490,Colroy-la-grande,1005273,6810152
33738,88113,88490,Combrimont,1001801,6805520
33739,88114,88140,Contrexéville,915497,6790584
33740,88115,88430,Corcieux,988324,6792600
33741,88116,88310,Cornimont,985689,6770219
33742,88117,88170,Courcelles-sous-châtenois,908960,6807029
33743,88118,88630,Coussey,898250,6816666
33744,88119,88140,Crainvilliers,910417,6787063
33745,88120,88520,La Croix-aux-mines,1000661,6798784
33746,88121,88330,Damas-aux-bois,955276,6816656
33747,88122,88270,Damas-et-bettegney,942793,6796100
33748,88123,88320,Damblain,897225,6781046
33749,88124,88260,Darney,927067,6779899
33750,88125,88170,Darney-aux-chênes,909158,6801476
33751,88126,88390,Darnieulles,948824,6794128
33752,88127,88700,Deinvillers,962570,6819204
33753,88128,88210,Denipaire,994001,6812913
33754,88129,88270,Derbamont,942563,6801652
33755,88130,88600,Destord,968508,6802785
33756,88131,88600,Deycimont,971245,6791785
33757,88132,88000,Deyvillers,961442,6794677
33758,88133,88000,Dignonville,959712,6800163
33759,88134,88000,Dinozé,958816,6786774
33760,88135,88460,Docelles,969119,6789462
33761,88136,88000,Dogneville,956149,6796669
33762,88137,88170,Dolaincourt,908960,6807029
33763,88138,88260,Dombasle-devant-darney,929083,6785538
33764,88139,88500,Dombasle-en-xaintois,922418,6804189
33765,88140,88140,Dombrot-le-sec,917106,6787307
33766,88141,88170,Dombrot-sur-vair,913647,6800525
33767,88142,88390,Domèvre-sur-avière,950955,6796444
33768,88143,88330,Domèvre-sur-durbion,957340,6803396
33769,88144,88500,Domèvre-sous-montfort,927821,6798835
33770,88145,88600,Domfaing,978354,6798794
33771,88146,88800,Domjulien,922629,6798636
33772,88147,88390,Dommartin-aux-bois,943023,6790548
33773,88148,88200,Dommartin-lès-remiremont,972118,6772914
33774,88149,88260,Dommartin-lès-vallois,928996,6787759
33775,88150,88170,Dommartin-sur-vraine,914885,6807244
33776,88151,88270,Dompaire,939083,6795947
33777,88152,88600,Dompierre,964902,6800395
33778,88153,88700,Domptail,967591,6822771
33779,88154,88630,Domrémy-la-pucelle,898137,6819999
33780,88155,88500,Domvallier,928260,6806638
33781,88156,88700,Doncières,968585,6817253
33782,88157,88220,Dounoux,956732,6783345
33783,88158,88510,Eloyes,969374,6783912
33784,88159,88650,Entre-deux-eaux,996896,6799705
33785,88160,88000,Epinal,956344,6792227
33786,88161,88260,Escles,936517,6785833
33787,88162,88260,Esley,928167,6789951
33788,88163,88130,Essegney,945802,6812912
33789,88164,88500,Estrennes,926252,6800999
33790,88165,88480,Etival-clairefontaine,987232,6814802
33791,88166,88450,Evaux-et-ménil,944508,6808408
33792,88167,88460,Faucompierre,972937,6787414
33793,88168,88700,Fauconcourt,961340,6813586
33794,88169,88600,Fays,973318,6795219
33795,88170,88360,Ferdrupt,979349,6762128
33796,88171,88410,Fignévelle,917804,6768428
33797,88172,88600,Fiménil,976391,6793138
33798,88173,88130,Florémont,940623,6812696
33799,88174,88390,Fomerey,947245,6796286
33800,88175,88600,Fontenay,965795,6797098
33801,88176,88240,Fontenoy-le-château,938724,6768127
33802,88177,88530,La Forge,977711,6780962
33803,88178,88390,Les Forges,951146,6792002
33804,88179,88320,Fouchécourt,913915,6772734
33805,88180,88320,Frain,914417,6779424
33806,88181,88230,Fraize,997177,6794155
33807,88182,88490,Frapelle,1001686,6807740
33808,88183,88630,Frebécourt,897661,6812197
33809,88184,88600,Fremifontaine,972955,6802990
33810,88185,88500,Frenelle-la-grande,928130,6809970
33811,88186,88500,Frenelle-la-petite,927389,6809941
33812,88187,88270,Frénois,931837,6791207
33813,88188,88160,Fresse-sur-moselle,983241,6758977
33814,88189,88350,Fréville,894146,6806519
33815,88192,88270,Gelvécourt-et-adompt,936204,6793606
33816,88193,88520,Gemaingoutte,1002714,6802228
33817,88194,88170,Gemmelaincourt,920279,6801883
33818,88195,88140,Gendreville,901936,6795662
33819,88196,88400,Gérardmer,988870,6781500
33820,88198,88430,Gerbépal,991404,6790527
33821,88199,88320,Gignéville,917229,6783975
33822,88200,88390,Gigney,947198,6797396
33823,88201,88390,Girancourt,946737,6790703
33824,88202,88500,Gircourt-lès-viéville,937103,6808103
33825,88203,88600,Girecourt-sur-durbion,967127,6800496
33826,88204,88150,Girmont,954424,6802156
33827,88205,88340,Girmont-val-d'ajol,964918,6767023
33828,88206,88170,Gironcourt-sur-vraine,917148,6806215
33829,88207,88800,Girovillers-sous-montfort,924113,6798692
33830,88208,88410,Godoncourt,917722,6770649
33831,88209,88190,Golbey,954762,6794383
33832,88210,88270,Gorhey,943627,6793910
33833,88212,88350,Grand,883600,6811738
33834,88214,88240,Grandrupt-de-bains,936785,6779171
33835,88215,88210,Grandrupt,1001285,6815510
33836,88216,88600,Grandvillers,973162,6798550
33837,88218,88640,Granges-sur-vologne,981005,6790020
33838,88219,88630,Greux,898137,6819999
33839,88220,88410,Grignoncourt,916354,6767263
33840,88221,88240,Gruey-lès-surance,936964,6774729
33841,88222,88600,Gugnécourt,968610,6800564
33842,88223,88450,Gugney-aux-aulx,942425,6804984
33843,88224,88330,Hadigny-les-verrières,957145,6807837
33844,88225,88220,Hadol,959061,6781223
33845,88226,88270,Hagécourt,933844,6796848
33846,88228,88330,Haillainville,957494,6816753
33847,88229,88300,Harchéchamp,905801,6812478
33848,88230,88700,Hardancourt,964249,6814830
33849,88231,88800,Haréville,922840,6793083
33850,88232,88300,Harmonville,912057,6823825
33851,88233,88270,Harol,941629,6788266
33852,88234,88240,Harsault,940506,6779322
33853,88235,88240,Hautmougey,940688,6774880
33854,88236,88240,La Haye,939762,6779291
33855,88237,88270,Hennecourt,943535,6796131
33856,88238,88260,Hennezel,932408,6776771
33857,88239,88130,Hergugney,936878,6813655
33858,88240,88600,Herpelmont,977186,6792063
33859,88241,88170,Houécourt,915008,6803912
33860,88242,88300,Houéville,908801,6811472
33861,88243,88700,Housseras,975658,6808681
33862,88244,88430,La Houssière,985934,6795821
33863,88245,88210,Hurbache,991041,6812765
33864,88246,88500,Hymont,933666,6801290
33865,88247,88150,Igney,952152,6803170
33866,88248,88320,Isches,910935,6772626
33867,88249,88300,Jainvillotte,900299,6800054
33868,88250,88550,Jarménil,965555,6785962
33869,88251,88700,Jeanménil,972644,6809652
33870,88252,88260,Jésonville,932057,6785655
33871,88253,88000,Jeuxey,958473,6794546
33872,88254,88500,Jorxey,939461,6804861
33873,88255,88630,Jubainville,903233,6822398
33874,88256,88640,Jussarupt,978671,6792133
33875,88257,88500,Juvaincourt,925994,6807663
33876,88258,88320,Lamarche,907014,6778046
33877,88259,88300,Landaville,903968,6801292
33878,88260,88130,Langley,946542,6812943
33879,88261,88600,Laval-sur-vologne,974802,6795289
33880,88262,88600,Laveline-devant-bruyères,978618,6793244
33881,88263,88640,Laveline-du-houx,975166,6787518
33882,88264,88270,Légéville-et-bonfays,934065,6791296
33883,88265,88300,Lemmecourt,902524,6800130
33884,88267,88260,Lerrain,934198,6787964
